GVKEY,CUSIP,EXEC_FULLNAME,CONAME,EXECID,YEAR,GENDER,SICDESC,NAICSDESC,NAICS,SIC,agree,consc,extra,neuro,openn
001078,002824100,Robert B. Ford,ABBOTT LABORATORIES,54877,2020,MALE,ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS,Electromedical and Electrotherapeutic Apparatus Ma,334510,3845,5.1682391,5.456161,5.6516857,2.7708402,5.0407009
016101,00287Y109,Richard A. Gonzalez,ABBVIE INC,18569,2012,MALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,5.2706952,5.4298429,5.8832536,2.538727,5.4194393
016101,00287Y109,Richard A. Gonzalez,ABBVIE INC,18569,2013,MALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,5.2706952,5.4298429,5.8832536,2.538727,5.4194393
016101,00287Y109,Richard A. Gonzalez,ABBVIE INC,18569,2014,MALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,5.2706952,5.4298429,5.8832536,2.538727,5.4194393
016101,00287Y109,Richard A. Gonzalez,ABBVIE INC,18569,2015,MALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,5.2706952,5.4298429,5.8832536,2.538727,5.4194393
016101,00287Y109,Richard A. Gonzalez,ABBVIE INC,18569,2016,MALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,5.2706952,5.4298429,5.8832536,2.538727,5.4194393
016101,00287Y109,Richard A. Gonzalez,ABBVIE INC,18569,2017,MALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,5.2706952,5.4298429,5.8832536,2.538727,5.4194393
016101,00287Y109,Richard A. Gonzalez,ABBVIE INC,18569,2018,MALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,5.2706952,5.4298429,5.8832536,2.538727,5.4194393
016101,00287Y109,Richard A. Gonzalez,ABBVIE INC,18569,2019,MALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,5.2706952,5.4298429,5.8832536,2.538727,5.4194393
016101,00287Y109,Richard A. Gonzalez,ABBVIE INC,18569,2020,MALE,"BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES",Biological Product (except Diagnostic) Manufacturi,325414,2836,5.2706952,5.4298429,5.8832536,2.538727,5.4194393
063643,002896207,Joanne C. Crevoiserat,ABERCROMBIE & FITCH  -CL A,47858,2016,FEMALE,FAMILY CLOTHING STORES,Clothing and Clothing Accessories Retailers (eff_f,458110,5651,4.917335,6.0462837,5.1905651,2.2521286,5.3402581
013619,003654100,Michael R. Minogue,ABIOMED INC,43706,2011,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.4111514,5.7959585,5.6697221,2.0110297,6.0476236
013619,003654100,Michael R. Minogue,ABIOMED INC,43706,2012,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.4111514,5.7959585,5.6697221,2.0110297,6.0476236
013619,003654100,Michael R. Minogue,ABIOMED INC,43706,2013,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.4111514,5.7959585,5.6697221,2.0110297,6.0476236
013619,003654100,Michael R. Minogue,ABIOMED INC,43706,2014,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.4111514,5.7959585,5.6697221,2.0110297,6.0476236
013619,003654100,Michael R. Minogue,ABIOMED INC,43706,2015,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.4111514,5.7959585,5.6697221,2.0110297,6.0476236
013619,003654100,Michael R. Minogue,ABIOMED INC,43706,2016,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.4111514,5.7959585,5.6697221,2.0110297,6.0476236
013619,003654100,Michael R. Minogue,ABIOMED INC,43706,2017,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.4111514,5.7959585,5.6697221,2.0110297,6.0476236
013619,003654100,Michael R. Minogue,ABIOMED INC,43706,2018,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.4111514,5.7959585,5.6697221,2.0110297,6.0476236
013619,003654100,Michael R. Minogue,ABIOMED INC,43706,2019,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.4111514,5.7959585,5.6697221,2.0110297,6.0476236
013619,003654100,Michael R. Minogue,ABIOMED INC,43706,2020,MALE,SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS,Surgical and Medical Instrument Manufacturing,339112,3841,6.4111514,5.7959585,5.6697221,2.0110297,6.0476236
192255,00404A109,Joey A. Jacobs,ACADIA HEALTHCARE CO INC,30306,2012,MALE,HOSPITALS,Psychiatric and Substance Abuse Hospitals,622210,8060,4.0767326,5.2195473,4.8332224,3.3380075,5.0460224
192255,00404A109,Joey A. Jacobs,ACADIA HEALTHCARE CO INC,30306,2013,MALE,HOSPITALS,Psychiatric and Substance Abuse Hospitals,622210,8060,4.0767326,5.2195473,4.8332224,3.3380075,5.0460224
192255,00404A109,Joey A. Jacobs,ACADIA HEALTHCARE CO INC,30306,2014,MALE,HOSPITALS,Psychiatric and Substance Abuse Hospitals,622210,8060,4.0767326,5.2195473,4.8332224,3.3380075,5.0460224
192255,00404A109,Joey A. Jacobs,ACADIA HEALTHCARE CO INC,30306,2015,MALE,HOSPITALS,Psychiatric and Substance Abuse Hospitals,622210,8060,4.0767326,5.2195473,4.8332224,3.3380075,5.0460224
192255,00404A109,Joey A. Jacobs,ACADIA HEALTHCARE CO INC,30306,2016,MALE,HOSPITALS,Psychiatric and Substance Abuse Hospitals,622210,8060,4.0767326,5.2195473,4.8332224,3.3380075,5.0460224
192255,00404A109,Joey A. Jacobs,ACADIA HEALTHCARE CO INC,30306,2017,MALE,HOSPITALS,Psychiatric and Substance Abuse Hospitals,622210,8060,4.0767326,5.2195473,4.8332224,3.3380075,5.0460224
192255,00404A109,Joey A. Jacobs,ACADIA HEALTHCARE CO INC,30306,2018,MALE,HOSPITALS,Psychiatric and Substance Abuse Hospitals,622210,8060,4.0767326,5.2195473,4.8332224,3.3380075,5.0460224
192255,00404A109,Debra K. Osteen,ACADIA HEALTHCARE CO INC,21974,2019,FEMALE,HOSPITALS,Psychiatric and Substance Abuse Hospitals,622210,8060,5.4635,5.8943367,5.8093171,2.6041503,5.5550375
192255,00404A109,Debra K. Osteen,ACADIA HEALTHCARE CO INC,21974,2020,FEMALE,HOSPITALS,Psychiatric and Substance Abuse Hospitals,622210,8060,5.4635,5.8943367,5.8093171,2.6041503,5.5550375
028323,004239109,Kenneth F. Bernstein,ACADIA REALTY TRUST,28561,2011,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.7537076,5.4157109,4.0796046,3.4912903,4.9223237
028323,004239109,Kenneth F. Bernstein,ACADIA REALTY TRUST,28561,2012,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.7537076,5.4157109,4.0796046,3.4912903,4.9223237
028323,004239109,Kenneth F. Bernstein,ACADIA REALTY TRUST,28561,2013,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.7537076,5.4157109,4.0796046,3.4912903,4.9223237
028323,004239109,Kenneth F. Bernstein,ACADIA REALTY TRUST,28561,2014,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.7537076,5.4157109,4.0796046,3.4912903,4.9223237
028323,004239109,Kenneth F. Bernstein,ACADIA REALTY TRUST,28561,2015,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.7537076,5.4157109,4.0796046,3.4912903,4.9223237
028323,004239109,Kenneth F. Bernstein,ACADIA REALTY TRUST,28561,2016,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.7537076,5.4157109,4.0796046,3.4912903,4.9223237
028323,004239109,Kenneth F. Bernstein,ACADIA REALTY TRUST,28561,2017,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.7537076,5.4157109,4.0796046,3.4912903,4.9223237
028323,004239109,Kenneth F. Bernstein,ACADIA REALTY TRUST,28561,2018,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.7537076,5.4157109,4.0796046,3.4912903,4.9223237
028323,004239109,Kenneth F. Bernstein,ACADIA REALTY TRUST,28561,2019,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.7537076,5.4157109,4.0796046,3.4912903,4.9223237
028323,004239109,Kenneth F. Bernstein,ACADIA REALTY TRUST,28561,2020,MALE,REAL ESTATE INVESTMENT TRUSTS,Lessors of Nonresidential Buildings (except Miniwa,531120,6798,3.7537076,5.4157109,4.0796046,3.4912903,4.9223237
031564,004498101,Odilon Almeida,ACI WORLDWIDE INC,47706,2020,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C","Data Processing, Hosting, and Related Services (ef",518210,7370,5.2772579,5.4512024,6.3427629,2.6893883,4.8163648
180405,00507V109,Robert A. Kotick,ACTIVISION BLIZZARD INC,22978,2011,MALE,PREPACKAGED SOFTWARE,Software Publishers (eff thru 6/14/2022),511210,7372,5.1757073,4.9279594,5.6012764,2.6094549,5.2780046
180405,00507V109,Robert A. Kotick,ACTIVISION BLIZZARD INC,22978,2012,MALE,PREPACKAGED SOFTWARE,Software Publishers (eff thru 6/14/2022),511210,7372,5.1757073,4.9279594,5.6012764,2.6094549,5.2780046
180405,00507V109,Robert A. Kotick,ACTIVISION BLIZZARD INC,22978,2013,MALE,PREPACKAGED SOFTWARE,Software Publishers (eff thru 6/14/2022),511210,7372,5.1757073,4.9279594,5.6012764,2.6094549,5.2780046
180405,00507V109,Robert A. Kotick,ACTIVISION BLIZZARD INC,22978,2014,MALE,PREPACKAGED SOFTWARE,Software Publishers (eff thru 6/14/2022),511210,7372,5.1757073,4.9279594,5.6012764,2.6094549,5.2780046
180405,00507V109,Robert A. Kotick,ACTIVISION BLIZZARD INC,22978,2015,MALE,PREPACKAGED SOFTWARE,Software Publishers (eff thru 6/14/2022),511210,7372,5.1757073,4.9279594,5.6012764,2.6094549,5.2780046
180405,00507V109,Robert A. Kotick,ACTIVISION BLIZZARD INC,22978,2016,MALE,PREPACKAGED SOFTWARE,Software Publishers (eff thru 6/14/2022),511210,7372,5.1757073,4.9279594,5.6012764,2.6094549,5.2780046
180405,00507V109,Robert A. Kotick,ACTIVISION BLIZZARD INC,22978,2017,MALE,PREPACKAGED SOFTWARE,Software Publishers (eff thru 6/14/2022),511210,7372,5.1757073,4.9279594,5.6012764,2.6094549,5.2780046
180405,00507V109,Robert A. Kotick,ACTIVISION BLIZZARD INC,22978,2018,MALE,PREPACKAGED SOFTWARE,Software Publishers (eff thru 6/14/2022),511210,7372,5.1757073,4.9279594,5.6012764,2.6094549,5.2780046
180405,00507V109,Robert A. Kotick,ACTIVISION BLIZZARD INC,22978,2019,MALE,PREPACKAGED SOFTWARE,Software Publishers (eff thru 6/14/2022),511210,7372,5.1757073,4.9279594,5.6012764,2.6094549,5.2780046
180405,00507V109,Robert A. Kotick,ACTIVISION BLIZZARD INC,22978,2020,MALE,PREPACKAGED SOFTWARE,Software Publishers (eff thru 6/14/2022),511210,7372,5.1757073,4.9279594,5.6012764,2.6094549,5.2780046
146017,00508Y102,Vernon J. Nagel,ACUITY BRANDS INC,11057,2011,MALE,ELECTRIC LIGHTING AND WIRING EQUIPMENT,"Commercial, Industrial, and Institutional Electric",335132,3640,4.390202,5.1127439,5.2374463,3.3374307,4.7591753
146017,00508Y102,Vernon J. Nagel,ACUITY BRANDS INC,11057,2012,MALE,ELECTRIC LIGHTING AND WIRING EQUIPMENT,"Commercial, Industrial, and Institutional Electric",335132,3640,4.390202,5.1127439,5.2374463,3.3374307,4.7591753
146017,00508Y102,Vernon J. Nagel,ACUITY BRANDS INC,11057,2013,MALE,ELECTRIC LIGHTING AND WIRING EQUIPMENT,"Commercial, Industrial, and Institutional Electric",335132,3640,4.390202,5.1127439,5.2374463,3.3374307,4.7591753
146017,00508Y102,Vernon J. Nagel,ACUITY BRANDS INC,11057,2014,MALE,ELECTRIC LIGHTING AND WIRING EQUIPMENT,"Commercial, Industrial, and Institutional Electric",335132,3640,4.390202,5.1127439,5.2374463,3.3374307,4.7591753
146017,00508Y102,Vernon J. Nagel,ACUITY BRANDS INC,11057,2015,MALE,ELECTRIC LIGHTING AND WIRING EQUIPMENT,"Commercial, Industrial, and Institutional Electric",335132,3640,4.390202,5.1127439,5.2374463,3.3374307,4.7591753
146017,00508Y102,Vernon J. Nagel,ACUITY BRANDS INC,11057,2016,MALE,ELECTRIC LIGHTING AND WIRING EQUIPMENT,"Commercial, Industrial, and Institutional Electric",335132,3640,4.390202,5.1127439,5.2374463,3.3374307,4.7591753
146017,00508Y102,Vernon J. Nagel,ACUITY BRANDS INC,11057,2017,MALE,ELECTRIC LIGHTING AND WIRING EQUIPMENT,"Commercial, Industrial, and Institutional Electric",335132,3640,4.390202,5.1127439,5.2374463,3.3374307,4.7591753
146017,00508Y102,Vernon J. Nagel,ACUITY BRANDS INC,11057,2018,MALE,ELECTRIC LIGHTING AND WIRING EQUIPMENT,"Commercial, Industrial, and Institutional Electric",335132,3640,4.390202,5.1127439,5.2374463,3.3374307,4.7591753
146017,00508Y102,Vernon J. Nagel,ACUITY BRANDS INC,11057,2019,MALE,ELECTRIC LIGHTING AND WIRING EQUIPMENT,"Commercial, Industrial, and Institutional Electric",335132,3640,4.390202,5.1127439,5.2374463,3.3374307,4.7591753
146017,00508Y102,Neil M. Ashe,ACUITY BRANDS INC,42694,2020,MALE,ELECTRIC LIGHTING AND WIRING EQUIPMENT,"Commercial, Industrial, and Institutional Electric",335132,3640,4.3859143,5.0244551,5.7525706,3.0162277,4.7859306
183283,006739106,R. Dirk Allison,ADDUS HOMECARE CORP,21869,2018,MALE,HOME HEALTH CARE SERVICES,Home Health Care Services,621610,8082,4.4456592,5.5172567,5.0935941,2.9702687,5.2746263
183283,006739106,R. Dirk Allison,ADDUS HOMECARE CORP,21869,2019,MALE,HOME HEALTH CARE SERVICES,Home Health Care Services,621610,8082,4.4456592,5.5172567,5.0935941,2.9702687,5.2746263
183283,006739106,R. Dirk Allison,ADDUS HOMECARE CORP,21869,2020,MALE,HOME HEALTH CARE SERVICES,Home Health Care Services,621610,8082,4.4456592,5.5172567,5.0935941,2.9702687,5.2746263
012540,00724F101,Shantanu Narayen,ADOBE INC,20790,2011,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C","Data Processing, Hosting, and Related Services (ef",518210,7370,6.0332828,5.1947455,5.7450933,2.4191024,5.8321986
012540,00724F101,Shantanu Narayen,ADOBE INC,20790,2012,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C","Data Processing, Hosting, and Related Services (ef",518210,7370,6.0332828,5.1947455,5.7450933,2.4191024,5.8321986
012540,00724F101,Shantanu Narayen,ADOBE INC,20790,2013,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C","Data Processing, Hosting, and Related Services (ef",518210,7370,6.0332828,5.1947455,5.7450933,2.4191024,5.8321986
012540,00724F101,Shantanu Narayen,ADOBE INC,20790,2014,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C","Data Processing, Hosting, and Related Services (ef",518210,7370,6.0332828,5.1947455,5.7450933,2.4191024,5.8321986
012540,00724F101,Shantanu Narayen,ADOBE INC,20790,2015,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C","Data Processing, Hosting, and Related Services (ef",518210,7370,6.0332828,5.1947455,5.7450933,2.4191024,5.8321986
012540,00724F101,Shantanu Narayen,ADOBE INC,20790,2016,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C","Data Processing, Hosting, and Related Services (ef",518210,7370,6.0332828,5.1947455,5.7450933,2.4191024,5.8321986
012540,00724F101,Shantanu Narayen,ADOBE INC,20790,2017,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C","Data Processing, Hosting, and Related Services (ef",518210,7370,6.0332828,5.1947455,5.7450933,2.4191024,5.8321986
012540,00724F101,Shantanu Narayen,ADOBE INC,20790,2018,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C","Data Processing, Hosting, and Related Services (ef",518210,7370,6.0332828,5.1947455,5.7450933,2.4191024,5.8321986
012540,00724F101,Shantanu Narayen,ADOBE INC,20790,2019,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C","Data Processing, Hosting, and Related Services (ef",518210,7370,6.0332828,5.1947455,5.7450933,2.4191024,5.8321986
012540,00724F101,Shantanu Narayen,ADOBE INC,20790,2020,MALE,"COMPUTER PROGRAMMING, DATA PROCESSING, AND OTHER C","Data Processing, Hosting, and Related Services (ef",518210,7370,6.0332828,5.1947455,5.7450933,2.4191024,5.8321986
003905,00737L103,"Lisa Warner Wardell, Esq.",ADTALEM GLOBAL EDUCATION INC,49942,2017,FEMALE,EDUCATIONAL SERVICES,"Colleges, Universities, and Professional Schools",611310,8200,4.9147029,5.502862,5.3326383,2.8347847,5.1825438
003905,00737L103,"Lisa Warner Wardell, Esq.",ADTALEM GLOBAL EDUCATION INC,49942,2018,FEMALE,EDUCATIONAL SERVICES,"Colleges, Universities, and Professional Schools",611310,8200,4.9147029,5.502862,5.3326383,2.8347847,5.1825438
003905,00737L103,"Lisa Warner Wardell, Esq.",ADTALEM GLOBAL EDUCATION INC,49942,2019,FEMALE,EDUCATIONAL SERVICES,"Colleges, Universities, and Professional Schools",611310,8200,4.9147029,5.502862,5.3326383,2.8347847,5.1825438
003905,00737L103,"Lisa Warner Wardell, Esq.",ADTALEM GLOBAL EDUCATION INC,49942,2020,FEMALE,EDUCATIONAL SERVICES,"Colleges, Universities, and Professional Schools",611310,8200,4.9147029,5.502862,5.3326383,2.8347847,5.1825438
003905,00737L103,"Lisa Warner Wardell, Esq.",ADTALEM GLOBAL EDUCATION INC,49942,2021,FEMALE,EDUCATIONAL SERVICES,"Colleges, Universities, and Professional Schools",611310,8200,4.9147029,5.502862,5.3326383,2.8347847,5.1825438
145977,00751Y106,Darren R. Jackson,ADVANCE AUTO PARTS INC,13283,2011,MALE,AUTO AND HOME SUPPLY STORES,Automotive Parts and Accessories Retailers (eff_fr,441330,5531,4.1535673,5.5155783,4.9421196,3.2036412,4.8968964
145977,00751Y106,Darren R. Jackson,ADVANCE AUTO PARTS INC,13283,2012,MALE,AUTO AND HOME SUPPLY STORES,Automotive Parts and Accessories Retailers (eff_fr,441330,5531,4.1535673,5.5155783,4.9421196,3.2036412,4.8968964
145977,00751Y106,Darren R. Jackson,ADVANCE AUTO PARTS INC,13283,2013,MALE,AUTO AND HOME SUPPLY STORES,Automotive Parts and Accessories Retailers (eff_fr,441330,5531,4.1535673,5.5155783,4.9421196,3.2036412,4.8968964
145977,00751Y106,Darren R. Jackson,ADVANCE AUTO PARTS INC,13283,2014,MALE,AUTO AND HOME SUPPLY STORES,Automotive Parts and Accessories Retailers (eff_fr,441330,5531,4.1535673,5.5155783,4.9421196,3.2036412,4.8968964
145977,00751Y106,Darren R. Jackson,ADVANCE AUTO PARTS INC,13283,2015,MALE,AUTO AND HOME SUPPLY STORES,Automotive Parts and Accessories Retailers (eff_fr,441330,5531,4.1535673,5.5155783,4.9421196,3.2036412,4.8968964
145977,00751Y106,Thomas R. Greco,ADVANCE AUTO PARTS INC,48641,2016,MALE,AUTO AND HOME SUPPLY STORES,Automotive Parts and Accessories Retailers (eff_fr,441330,5531,4.4664927,5.4512215,5.4725413,2.8519416,4.9747806
145977,00751Y106,Thomas R. Greco,ADVANCE AUTO PARTS INC,48641,2017,MALE,AUTO AND HOME SUPPLY STORES,Automotive Parts and Accessories Retailers (eff_fr,441330,5531,4.4664927,5.4512215,5.4725413,2.8519416,4.9747806
145977,00751Y106,Thomas R. Greco,ADVANCE AUTO PARTS INC,48641,2018,MALE,AUTO AND HOME SUPPLY STORES,Automotive Parts and Accessories Retailers (eff_fr,441330,5531,4.4664927,5.4512215,5.4725413,2.8519416,4.9747806
145977,00751Y106,Thomas R. Greco,ADVANCE AUTO PARTS INC,48641,2019,MALE,AUTO AND HOME SUPPLY STORES,Automotive Parts and Accessories Retailers (eff_fr,441330,5531,4.4664927,5.4512215,5.4725413,2.8519416,4.9747806
145977,00751Y106,Thomas R. Greco,ADVANCE AUTO PARTS INC,48641,2020,MALE,AUTO AND HOME SUPPLY STORES,Automotive Parts and Accessories Retailers (eff_fr,441330,5531,4.4664927,5.4512215,5.4725413,2.8519416,4.9747806
147988,00766T100,John M. Dionisio,AECOM,37774,2011,MALE,ENGINEERING SERVICES,Engineering Services,541330,8711,3.4501264,5.004777,4.0324783,3.8385572,4.1033664
147988,00766T100,John M. Dionisio,AECOM,37774,2012,MALE,ENGINEERING SERVICES,Engineering Services,541330,8711,3.4501264,5.004777,4.0324783,3.8385572,4.1033664
147988,00766T100,John M. Dionisio,AECOM,37774,2013,MALE,ENGINEERING SERVICES,Engineering Services,541330,8711,3.4501264,5.004777,4.0324783,3.8385572,4.1033664
147988,00766T100,Michael S. Burke,AECOM,37775,2014,MALE,ENGINEERING SERVICES,Engineering Services,541330,8711,3.4880083,4.8484006,4.2561531,3.6810932,4.1833162
147988,00766T100,Michael S. Burke,AECOM,37775,2015,MALE,ENGINEERING SERVICES,Engineering Services,541330,8711,3.4880083,4.8484006,4.2561531,3.6810932,4.1833162
147988,00766T100,Michael S. Burke,AECOM,37775,2016,MALE,ENGINEERING SERVICES,Engineering Services,541330,8711,3.4880083,4.8484006,4.2561531,3.6810932,4.1833162
147988,00766T100,Michael S. Burke,AECOM,37775,2017,MALE,ENGINEERING SERVICES,Engineering Services,541330,8711,3.4880083,4.8484006,4.2561531,3.6810932,4.1833162
147988,00766T100,Michael S. Burke,AECOM,37775,2018,MALE,ENGINEERING SERVICES,Engineering Services,541330,8711,3.4880083,4.8484006,4.2561531,3.6810932,4.1833162
147988,00766T100,Michael S. Burke,AECOM,37775,2019,MALE,ENGINEERING SERVICES,Engineering Services,541330,8711,3.4880083,4.8484006,4.2561531,3.6810932,4.1833162
